slice_file_name,ID,fold,Label
54914-2-0-35.wav,54914-2-0-35,8,False
54914-2-0-48.wav,54914-2-0-48,8,False
55013-3-0-1.wav,55013-3-0-1,8,False
55013-3-0-3.wav,55013-3-0-3,8,False
55013-3-0-4.wav,55013-3-0-4,8,False
55013-3-0-7.wav,55013-3-0-7,8,False
55018-0-0-102.wav,55018-0-0-102,4,False
55018-0-0-106.wav,55018-0-0-106,4,False
55018-0-0-110.wav,55018-0-0-110,4,False
55018-0-0-116.wav,55018-0-0-116,4,False
55018-0-0-121.wav,55018-0-0-121,4,False
55018-0-0-145.wav,55018-0-0-145,4,False
55018-0-0-146.wav,55018-0-0-146,4,False
55018-0-0-148.wav,55018-0-0-148,4,False
55018-0-0-162.wav,55018-0-0-162,4,False
55018-0-0-194.wav,55018-0-0-194,4,False
55018-0-0-2.wav,55018-0-0-2,4,False
55018-0-0-209.wav,55018-0-0-209,4,False
55018-0-0-246.wav,55018-0-0-246,4,False
55018-0-0-248.wav,55018-0-0-248,4,False
55018-0-0-26.wav,55018-0-0-26,4,False
55018-0-0-37.wav,55018-0-0-37,4,False
55018-0-0-44.wav,55018-0-0-44,4,False
55018-0-0-49.wav,55018-0-0-49,4,False
55018-0-0-8.wav,55018-0-0-8,4,False
55018-0-0-84.wav,55018-0-0-84,4,False
55018-0-0-87.wav,55018-0-0-87,4,False
55018-0-0-92.wav,55018-0-0-92,4,False
55018-0-0-93.wav,55018-0-0-93,4,False
55020-4-0-0.wav,55020-4-0-0,1,False
55020-4-0-1.wav,55020-4-0-1,1,False
55020-4-0-10.wav,55020-4-0-10,1,False
55020-4-0-11.wav,55020-4-0-11,1,False
55020-4-0-12.wav,55020-4-0-12,1,False
55020-4-0-13.wav,55020-4-0-13,1,False
55020-4-0-14.wav,55020-4-0-14,1,False
55020-4-0-2.wav,55020-4-0-2,1,False
55020-4-0-3.wav,55020-4-0-3,1,False
55020-4-0-4.wav,55020-4-0-4,1,False
55020-4-0-5.wav,55020-4-0-5,1,False
55020-4-0-6.wav,55020-4-0-6,1,False
55020-4-0-7.wav,55020-4-0-7,1,False
55020-4-0-8.wav,55020-4-0-8,1,False
55020-4-0-9.wav,55020-4-0-9,1,False
55728-9-0-14.wav,55728-9-0-14,4,False
55728-9-0-28.wav,55728-9-0-28,4,False
55728-9-0-30.wav,55728-9-0-30,4,False
55728-9-0-34.wav,55728-9-0-34,4,False
55728-9-0-67.wav,55728-9-0-67,4,False
55728-9-0-8.wav,55728-9-0-8,4,False
56385-0-0-0.wav,56385-0-0-0,2,False
56385-0-0-1.wav,56385-0-0-1,2,False
56385-0-0-2.wav,56385-0-0-2,2,False
57320-0-0-0.wav,57320-0-0-0,1,False
57320-0-0-10.wav,57320-0-0-10,1,False
57320-0-0-11.wav,57320-0-0-11,1,False
57320-0-0-13.wav,57320-0-0-13,1,False
57320-0-0-15.wav,57320-0-0-15,1,False
57320-0-0-21.wav,57320-0-0-21,1,False
57320-0-0-22.wav,57320-0-0-22,1,False
57320-0-0-24.wav,57320-0-0-24,1,False
57320-0-0-27.wav,57320-0-0-27,1,False
57320-0-0-31.wav,57320-0-0-31,1,False
57320-0-0-32.wav,57320-0-0-32,1,False
57320-0-0-33.wav,57320-0-0-33,1,False
57320-0-0-34.wav,57320-0-0-34,1,False
57320-0-0-36.wav,57320-0-0-36,1,False
57320-0-0-37.wav,57320-0-0-37,1,False
57320-0-0-38.wav,57320-0-0-38,1,False
57320-0-0-39.wav,57320-0-0-39,1,False
57320-0-0-4.wav,57320-0-0-4,1,False
57320-0-0-42.wav,57320-0-0-42,1,False
57320-0-0-45.wav,57320-0-0-45,1,False
57320-0-0-5.wav,57320-0-0-5,1,False
57320-0-0-6.wav,57320-0-0-6,1,False
57320-0-0-7.wav,57320-0-0-7,1,False
57320-0-0-9.wav,57320-0-0-9,1,False
57323-8-0-0.wav,57323-8-0-0,7,False
57323-8-0-1.wav,57323-8-0-1,7,False
57323-8-0-10.wav,57323-8-0-10,7,False
57323-8-0-11.wav,57323-8-0-11,7,False
57323-8-0-2.wav,57323-8-0-2,7,False
57323-8-0-3.wav,57323-8-0-3,7,False
57323-8-0-4.wav,57323-8-0-4,7,False
57323-8-0-5.wav,57323-8-0-5,7,False
57323-8-0-6.wav,57323-8-0-6,7,False
57323-8-0-7.wav,57323-8-0-7,7,False
57323-8-0-8.wav,57323-8-0-8,7,False
57323-8-0-9.wav,57323-8-0-9,7,False
57323-8-2-0.wav,57323-8-2-0,7,False
57553-3-0-0.wav,57553-3-0-0,1,False
57553-3-1-0.wav,57553-3-1-0,1,False
57553-3-2-0.wav,57553-3-2-0,1,False
57584-4-0-0.wav,57584-4-0-0,1,False
57584-4-0-1.wav,57584-4-0-1,1,False
57584-4-0-2.wav,57584-4-0-2,1,False
57584-4-0-3.wav,57584-4-0-3,1,False
57584-4-0-4.wav,57584-4-0-4,1,False
57584-4-0-5.wav,57584-4-0-5,1,False
57584-4-0-6.wav,57584-4-0-6,1,False
57584-4-0-7.wav,57584-4-0-7,1,False
57584-4-0-8.wav,57584-4-0-8,1,False
57596-3-0-0.wav,57596-3-0-0,7,False
57596-3-1-0.wav,57596-3-1-0,7,False
57607-1-0-0.wav,57607-1-0-0,6,False
57696-4-0-0.wav,57696-4-0-0,7,False
57696-4-0-1.wav,57696-4-0-1,7,False
57696-4-0-2.wav,57696-4-0-2,7,False
57696-4-0-3.wav,57696-4-0-3,7,False
57696-4-0-4.wav,57696-4-0-4,7,False
57696-4-0-5.wav,57696-4-0-5,7,False
58005-4-0-13.wav,58005-4-0-13,6,False
58005-4-0-17.wav,58005-4-0-17,6,False
58005-4-0-23.wav,58005-4-0-23,6,False
58005-4-0-24.wav,58005-4-0-24,6,False
58005-4-0-26.wav,58005-4-0-26,6,False
58005-4-0-30.wav,58005-4-0-30,6,False
58005-4-0-32.wav,58005-4-0-32,6,False
58005-4-0-34.wav,58005-4-0-34,6,False
58005-4-0-40.wav,58005-4-0-40,6,False
58005-4-0-41.wav,58005-4-0-41,6,False
58005-4-0-44.wav,58005-4-0-44,6,False
58005-4-0-45.wav,58005-4-0-45,6,False
58005-4-0-51.wav,58005-4-0-51,6,False
58005-4-0-55.wav,58005-4-0-55,6,False
58005-4-0-63.wav,58005-4-0-63,6,False
58005-4-0-68.wav,58005-4-0-68,6,False
58005-4-0-70.wav,58005-4-0-70,6,False
58005-4-0-76.wav,58005-4-0-76,6,False
58202-1-0-0.wav,58202-1-0-0,2,False
58382-3-0-0.wav,58382-3-0-0,5,False
58806-0-0-0.wav,58806-0-0-0,3,False
58857-2-0-10.wav,58857-2-0-10,3,False
58857-2-0-12.wav,58857-2-0-12,3,False
58857-2-0-13.wav,58857-2-0-13,3,False
58857-2-0-14.wav,58857-2-0-14,3,False
58857-2-0-16.wav,58857-2-0-16,3,False
58857-2-0-25.wav,58857-2-0-25,3,False
58857-2-0-7.wav,58857-2-0-7,3,False
58857-2-0-8.wav,58857-2-0-8,3,False
59277-0-0-0.wav,59277-0-0-0,1,False
59277-0-0-1.wav,59277-0-0-1,1,False
59277-0-0-2.wav,59277-0-0-2,1,False
59277-0-0-3.wav,59277-0-0-3,1,False
59277-0-0-4.wav,59277-0-0-4,1,False
59277-0-0-5.wav,59277-0-0-5,1,False
59277-0-0-6.wav,59277-0-0-6,1,False
59277-0-0-7.wav,59277-0-0-7,1,False
59594-4-0-0.wav,59594-4-0-0,2,False
59594-4-0-1.wav,59594-4-0-1,2,False
59594-4-0-2.wav,59594-4-0-2,2,False
59594-4-0-3.wav,59594-4-0-3,2,False
59594-4-0-4.wav,59594-4-0-4,2,False
59595-4-0-0.wav,59595-4-0-0,8,False
59595-4-0-1.wav,59595-4-0-1,8,False
60591-2-0-11.wav,60591-2-0-11,2,False
60591-2-0-12.wav,60591-2-0-12,2,False
60591-2-0-15.wav,60591-2-0-15,2,False
60591-2-0-16.wav,60591-2-0-16,2,False
60591-2-0-2.wav,60591-2-0-2,2,False
60591-2-0-4.wav,60591-2-0-4,2,False
60591-2-0-7.wav,60591-2-0-7,2,False
60591-2-0-8.wav,60591-2-0-8,2,False
60605-9-0-34.wav,60605-9-0-34,2,False
60605-9-0-52.wav,60605-9-0-52,2,False
60605-9-0-64.wav,60605-9-0-64,2,False
60605-9-0-73.wav,60605-9-0-73,2,False
60605-9-0-90.wav,60605-9-0-90,2,False
60605-9-0-95.wav,60605-9-0-95,2,False
60608-9-0-0.wav,60608-9-0-0,4,False
60608-9-0-1.wav,60608-9-0-1,4,False
60608-9-0-2.wav,60608-9-0-2,4,False
60608-9-0-3.wav,60608-9-0-3,4,False
60608-9-0-4.wav,60608-9-0-4,4,False
60608-9-0-5.wav,60608-9-0-5,4,False
60846-0-0-0.wav,60846-0-0-0,5,False
60846-0-0-1.wav,60846-0-0-1,5,False
60846-0-0-2.wav,60846-0-0-2,5,False
60846-0-0-3.wav,60846-0-0-3,5,False
61077-3-0-0.wav,61077-3-0-0,8,False
61077-3-1-0.wav,61077-3-1-0,8,False
61077-3-2-0.wav,61077-3-2-0,8,False
61077-3-3-0.wav,61077-3-3-0,8,False
61503-2-0-0.wav,61503-2-0-0,7,False
61503-2-0-2.wav,61503-2-0-2,7,False
61503-2-0-3.wav,61503-2-0-3,7,False
61503-2-0-5.wav,61503-2-0-5,7,False
61503-2-0-6.wav,61503-2-0-6,7,False
61503-2-0-7.wav,61503-2-0-7,7,False
61503-2-0-8.wav,61503-2-0-8,7,False
61503-2-0-9.wav,61503-2-0-9,7,False
61626-9-0-10.wav,61626-9-0-10,4,False
61626-9-0-12.wav,61626-9-0-12,4,False
61626-9-0-2.wav,61626-9-0-2,4,False
61626-9-0-3.wav,61626-9-0-3,4,False
61626-9-0-6.wav,61626-9-0-6,4,False
61626-9-0-7.wav,61626-9-0-7,4,False
61789-9-0-10.wav,61789-9-0-10,7,False
61789-9-0-12.wav,61789-9-0-12,7,False
61789-9-0-14.wav,61789-9-0-14,7,False
61789-9-0-16.wav,61789-9-0-16,7,False
61789-9-0-26.wav,61789-9-0-26,7,False
61789-9-0-65.wav,61789-9-0-65,7,False
61789-9-0-69.wav,61789-9-0-69,7,False
61790-9-0-10.wav,61790-9-0-10,4,False
61790-9-0-15.wav,61790-9-0-15,4,False
61790-9-0-16.wav,61790-9-0-16,4,False
61790-9-0-20.wav,61790-9-0-20,4,False
61790-9-1-1.wav,61790-9-1-1,4,False
61790-9-1-20.wav,61790-9-1-20,4,False
61791-9-1-1.wav,61791-9-1-1,3,False
61791-9-1-40.wav,61791-9-1-40,3,False
61791-9-1-41.wav,61791-9-1-41,3,False
61791-9-1-42.wav,61791-9-1-42,3,False
61791-9-1-44.wav,61791-9-1-44,3,False
61791-9-1-46.wav,61791-9-1-46,3,False
62048-3-0-2.wav,62048-3-0-2,8,False
62048-3-0-3.wav,62048-3-0-3,8,False
62048-3-0-4.wav,62048-3-0-4,8,False
62048-3-0-5.wav,62048-3-0-5,8,False
62461-0-0-0.wav,62461-0-0-0,4,False
62461-0-0-1.wav,62461-0-0-1,4,False
62461-0-0-2.wav,62461-0-0-2,4,False
62461-0-0-3.wav,62461-0-0-3,4,False
62564-5-0-0.wav,62564-5-0-0,6,False
62564-5-0-1.wav,62564-5-0-1,6,False
62564-5-0-10.wav,62564-5-0-10,6,False
62564-5-0-2.wav,62564-5-0-2,6,False
62564-5-0-3.wav,62564-5-0-3,6,False
62564-5-0-4.wav,62564-5-0-4,6,False
62564-5-0-5.wav,62564-5-0-5,6,False
62564-5-0-6.wav,62564-5-0-6,6,False
62564-5-0-7.wav,62564-5-0-7,6,False
62564-5-0-8.wav,62564-5-0-8,6,False
62564-5-0-9.wav,62564-5-0-9,6,False
62566-5-0-0.wav,62566-5-0-0,5,False
62566-5-0-1.wav,62566-5-0-1,5,False
62566-5-0-2.wav,62566-5-0-2,5,False
62566-5-0-3.wav,62566-5-0-3,5,False
62566-5-0-4.wav,62566-5-0-4,5,False
62566-5-0-5.wav,62566-5-0-5,5,False
62566-5-0-6.wav,62566-5-0-6,5,False
62566-5-0-7.wav,62566-5-0-7,5,False
62566-5-1-0.wav,62566-5-1-0,5,False
62566-5-1-1.wav,62566-5-1-1,5,False
62566-5-2-0.wav,62566-5-2-0,5,False
62837-7-0-12.wav,62837-7-0-12,3,False
62837-7-0-15.wav,62837-7-0-15,3,False
62837-7-0-16.wav,62837-7-0-16,3,False
62837-7-0-17.wav,62837-7-0-17,3,False
62837-7-0-18.wav,62837-7-0-18,3,False
62837-7-0-2.wav,62837-7-0-2,3,False
62837-7-0-20.wav,62837-7-0-20,3,False
62837-7-0-21.wav,62837-7-0-21,3,False
62837-7-0-22.wav,62837-7-0-22,3,False
62837-7-0-24.wav,62837-7-0-24,3,False
62837-7-0-27.wav,62837-7-0-27,3,False
62837-7-0-28.wav,62837-7-0-28,3,False
62837-7-0-3.wav,62837-7-0-3,3,False
62837-7-0-30.wav,62837-7-0-30,3,False
62837-7-0-31.wav,62837-7-0-31,3,False
62837-7-0-34.wav,62837-7-0-34,3,False
62837-7-0-37.wav,62837-7-0-37,3,False
62837-7-0-4.wav,62837-7-0-4,3,False
62837-7-0-7.wav,62837-7-0-7,3,False
62837-7-0-8.wav,62837-7-0-8,3,False
62837-7-0-9.wav,62837-7-0-9,3,False
62837-7-1-1.wav,62837-7-1-1,3,False
62837-7-1-11.wav,62837-7-1-11,3,False
62837-7-1-14.wav,62837-7-1-14,3,False
62837-7-1-15.wav,62837-7-1-15,3,False
62837-7-1-18.wav,62837-7-1-18,3,False
62837-7-1-2.wav,62837-7-1-2,3,False
62837-7-1-21.wav,62837-7-1-21,3,False
62837-7-1-22.wav,62837-7-1-22,3,False
62837-7-1-24.wav,62837-7-1-24,3,False
62837-7-1-26.wav,62837-7-1-26,3,False
62837-7-1-27.wav,62837-7-1-27,3,False
62837-7-1-28.wav,62837-7-1-28,3,False
62837-7-1-29.wav,62837-7-1-29,3,False
62837-7-1-3.wav,62837-7-1-3,3,False
62837-7-1-31.wav,62837-7-1-31,3,False
62837-7-1-32.wav,62837-7-1-32,3,False
62837-7-1-33.wav,62837-7-1-33,3,False
62837-7-1-35.wav,62837-7-1-35,3,False
62837-7-1-39.wav,62837-7-1-39,3,False
62837-7-1-4.wav,62837-7-1-4,3,False
62837-7-1-41.wav,62837-7-1-41,3,False
62837-7-1-44.wav,62837-7-1-44,3,False
62837-7-1-45.wav,62837-7-1-45,3,False
62837-7-1-46.wav,62837-7-1-46,3,False
62837-7-1-49.wav,62837-7-1-49,3,False
62837-7-1-5.wav,62837-7-1-5,3,False
62837-7-1-51.wav,62837-7-1-51,3,False
62837-7-1-53.wav,62837-7-1-53,3,False
62837-7-1-54.wav,62837-7-1-54,3,False
62837-7-1-55.wav,62837-7-1-55,3,False
62837-7-1-56.wav,62837-7-1-56,3,False
62837-7-1-6.wav,62837-7-1-6,3,False
62837-7-1-61.wav,62837-7-1-61,3,False
62837-7-1-62.wav,62837-7-1-62,3,False
62837-7-1-63.wav,62837-7-1-63,3,False
62837-7-1-64.wav,62837-7-1-64,3,False
62837-7-1-65.wav,62837-7-1-65,3,False
62837-7-1-69.wav,62837-7-1-69,3,False
62837-7-1-72.wav,62837-7-1-72,3,False
62837-7-1-73.wav,62837-7-1-73,3,False
62837-7-1-79.wav,62837-7-1-79,3,False
62837-7-1-80.wav,62837-7-1-80,3,False
62837-7-1-81.wav,62837-7-1-81,3,False
62837-7-1-84.wav,62837-7-1-84,3,False
62837-7-1-9.wav,62837-7-1-9,3,False
62878-8-0-0.wav,62878-8-0-0,7,False
62878-8-0-1.wav,62878-8-0-1,7,False
62878-8-0-2.wav,62878-8-0-2,7,False
63095-4-0-1.wav,63095-4-0-1,3,False
63095-4-0-10.wav,63095-4-0-10,3,False
63095-4-0-14.wav,63095-4-0-14,3,False
63095-4-0-16.wav,63095-4-0-16,3,False
63095-4-0-20.wav,63095-4-0-20,3,False
63095-4-0-21.wav,63095-4-0-21,3,False
63095-4-0-26.wav,63095-4-0-26,3,False
63095-4-0-28.wav,63095-4-0-28,3,False
63095-4-0-29.wav,63095-4-0-29,3,False
63095-4-0-4.wav,63095-4-0-4,3,False
63095-4-0-6.wav,63095-4-0-6,3,False
63095-4-0-8.wav,63095-4-0-8,3,False
63095-4-1-10.wav,63095-4-1-10,3,False
63095-4-1-18.wav,63095-4-1-18,3,False
63095-4-1-19.wav,63095-4-1-19,3,False
63095-4-1-20.wav,63095-4-1-20,3,False
63095-4-1-23.wav,63095-4-1-23,3,False
63095-4-1-27.wav,63095-4-1-27,3,False
63095-4-1-33.wav,63095-4-1-33,3,False
63095-4-1-4.wav,63095-4-1-4,3,False
63095-4-1-6.wav,63095-4-1-6,3,False
63095-4-1-7.wav,63095-4-1-7,3,False
63261-3-0-0.wav,63261-3-0-0,2,False
63261-3-0-1.wav,63261-3-0-1,2,False
63292-3-0-0.wav,63292-3-0-0,3,False
63292-3-0-1.wav,63292-3-0-1,3,False
63724-0-0-0.wav,63724-0-0-0,6,False
63724-0-0-1.wav,63724-0-0-1,6,False
63724-0-0-10.wav,63724-0-0-10,6,False
63724-0-0-11.wav,63724-0-0-11,6,False
63724-0-0-12.wav,63724-0-0-12,6,False
63724-0-0-13.wav,63724-0-0-13,6,False
63724-0-0-14.wav,63724-0-0-14,6,False
63724-0-0-15.wav,63724-0-0-15,6,False
63724-0-0-16.wav,63724-0-0-16,6,False
63724-0-0-2.wav,63724-0-0-2,6,False
63724-0-0-3.wav,63724-0-0-3,6,False
63724-0-0-4.wav,63724-0-0-4,6,False
63724-0-0-5.wav,63724-0-0-5,6,False
63724-0-0-6.wav,63724-0-0-6,6,False
63724-0-0-7.wav,63724-0-0-7,6,False
63724-0-0-8.wav,63724-0-0-8,6,False
63724-0-0-9.wav,63724-0-0-9,6,False
63932-3-0-1.wav,63932-3-0-1,4,False
63932-3-0-2.wav,63932-3-0-2,4,False
63932-3-1-0.wav,63932-3-1-0,4,False
63932-3-1-1.wav,63932-3-1-1,4,False
64346-6-0-0.wav,64346-6-0-0,6,True
6508-9-0-1.wav,6508-9-0-1,5,False
6508-9-0-2.wav,6508-9-0-2,5,False
6508-9-0-3.wav,6508-9-0-3,5,False
6508-9-0-4.wav,6508-9-0-4,5,False
6508-9-0-6.wav,6508-9-0-6,5,False
6508-9-1-0.wav,6508-9-1-0,5,False
65381-3-0-3.wav,65381-3-0-3,5,False
65381-3-0-6.wav,65381-3-0-6,5,False
65381-3-0-7.wav,65381-3-0-7,5,False
65472-1-0-0.wav,65472-1-0-0,5,False
65745-3-0-21.wav,65745-3-0-21,7,False
65745-3-0-49.wav,65745-3-0-49,7,False
65745-3-0-61.wav,65745-3-0-61,7,False
65745-3-0-88.wav,65745-3-0-88,7,False
65749-3-1-12.wav,65749-3-1-12,1,False
65749-3-1-14.wav,65749-3-1-14,1,False
65749-3-1-24.wav,65749-3-1-24,1,False
65749-3-1-9.wav,65749-3-1-9,1,False
65750-3-0-5.wav,65750-3-0-5,3,False
65750-3-3-48.wav,65750-3-3-48,3,False
65750-3-3-68.wav,65750-3-3-68,3,False
65750-3-3-74.wav,65750-3-3-74,3,False
66000-9-0-0.wav,66000-9-0-0,6,False
66000-9-0-1.wav,66000-9-0-1,6,False
66000-9-0-2.wav,66000-9-0-2,6,False
66000-9-0-3.wav,66000-9-0-3,6,False
66000-9-0-6.wav,66000-9-0-6,6,False
66000-9-0-8.wav,66000-9-0-8,6,False
66324-9-0-19.wav,66324-9-0-19,8,False
66324-9-0-30.wav,66324-9-0-30,8,False
66324-9-0-4.wav,66324-9-0-4,8,False
66324-9-0-42.wav,66324-9-0-42,8,False
66324-9-0-53.wav,66324-9-0-53,8,False
66324-9-0-54.wav,66324-9-0-54,8,False
66587-3-0-0.wav,66587-3-0-0,5,False
66587-3-1-0.wav,66587-3-1-0,5,False
66587-3-2-0.wav,66587-3-2-0,5,False
66587-3-3-0.wav,66587-3-3-0,5,False
66599-9-0-11.wav,66599-9-0-11,8,False
66599-9-0-17.wav,66599-9-0-17,8,False
66599-9-1-11.wav,66599-9-1-11,8,False
66599-9-1-21.wav,66599-9-1-21,8,False
66599-9-1-23.wav,66599-9-1-23,8,False
66599-9-1-4.wav,66599-9-1-4,8,False
66619-2-0-0.wav,66619-2-0-0,7,False
66619-2-0-1.wav,66619-2-0-1,7,False
66619-2-0-11.wav,66619-2-0-11,7,False
66619-2-0-18.wav,66619-2-0-18,7,False
66619-2-0-22.wav,66619-2-0-22,7,False
66619-2-0-5.wav,66619-2-0-5,7,False
66619-2-0-6.wav,66619-2-0-6,7,False
66619-2-0-7.wav,66619-2-0-7,7,False
66622-4-0-0.wav,66622-4-0-0,3,False
66622-4-0-1.wav,66622-4-0-1,3,False
66622-4-0-2.wav,66622-4-0-2,3,False
66622-4-0-3.wav,66622-4-0-3,3,False
66622-4-0-4.wav,66622-4-0-4,3,False
66622-4-0-5.wav,66622-4-0-5,3,False
66622-4-0-6.wav,66622-4-0-6,3,False
66622-4-0-7.wav,66622-4-0-7,3,False
66622-4-0-8.wav,66622-4-0-8,3,False
66623-4-0-0.wav,66623-4-0-0,6,False
66623-4-0-1.wav,66623-4-0-1,6,False
66623-4-0-2.wav,66623-4-0-2,6,False
66623-4-0-3.wav,66623-4-0-3,6,False
66623-4-0-4.wav,66623-4-0-4,6,False
66623-4-0-5.wav,66623-4-0-5,6,False
66623-4-0-6.wav,66623-4-0-6,6,False
66996-8-1-0.wav,66996-8-1-0,2,False
66996-8-3-0.wav,66996-8-3-0,2,False
67049-3-0-0.wav,67049-3-0-0,7,False
67049-3-0-1.wav,67049-3-0-1,7,False
67049-3-0-2.wav,67049-3-0-2,7,False
68080-7-0-0.wav,68080-7-0-0,8,False
68080-7-0-1.wav,68080-7-0-1,8,False
68080-7-0-2.wav,68080-7-0-2,8,False
68080-7-0-3.wav,68080-7-0-3,8,False
68080-7-0-4.wav,68080-7-0-4,8,False
68080-7-0-5.wav,68080-7-0-5,8,False
68080-7-0-6.wav,68080-7-0-6,8,False
68080-7-0-7.wav,68080-7-0-7,8,False
68080-7-0-8.wav,68080-7-0-8,8,False
68080-7-0-9.wav,68080-7-0-9,8,False
68389-3-0-0.wav,68389-3-0-0,4,False
68389-3-1-0.wav,68389-3-1-0,4,False
68389-3-2-0.wav,68389-3-2-0,4,False
68657-1-0-0.wav,68657-1-0-0,6,False
6902-2-0-12.wav,6902-2-0-12,7,False
6902-2-0-18.wav,6902-2-0-18,7,False
6902-2-0-26.wav,6902-2-0-26,7,False
6902-2-0-4.wav,6902-2-0-4,7,False
6902-2-0-5.wav,6902-2-0-5,7,False
6902-2-0-7.wav,6902-2-0-7,7,False
6902-2-0-9.wav,6902-2-0-9,7,False
69304-9-0-0.wav,69304-9-0-0,1,False
69304-9-0-12.wav,69304-9-0-12,1,False
69304-9-0-14.wav,69304-9-0-14,1,False
69304-9-0-15.wav,69304-9-0-15,1,False
69304-9-0-6.wav,69304-9-0-6,1,False
69304-9-0-7.wav,69304-9-0-7,1,False
69598-4-0-0.wav,69598-4-0-0,3,False
69598-4-1-0.wav,69598-4-1-0,3,False
69598-4-2-0.wav,69598-4-2-0,3,False
69598-4-2-1.wav,69598-4-2-1,3,False
69598-4-3-0.wav,69598-4-3-0,3,False
69598-4-4-0.wav,69598-4-4-0,3,False
69598-4-5-0.wav,69598-4-5-0,3,False
69598-4-6-0.wav,69598-4-6-0,3,False
69598-4-6-1.wav,69598-4-6-1,3,False
69598-4-7-0.wav,69598-4-7-0,3,False
69598-4-8-0.wav,69598-4-8-0,3,False
69598-4-9-0.wav,69598-4-9-0,3,False
6984-1-0-0.wav,6984-1-0-0,8,False
6988-5-0-0.wav,6988-5-0-0,3,False
6988-5-0-1.wav,6988-5-0-1,3,False
6988-5-0-2.wav,6988-5-0-2,3,False
6988-5-0-3.wav,6988-5-0-3,3,False
6988-5-0-4.wav,6988-5-0-4,3,False
6988-5-0-5.wav,6988-5-0-5,3,False
69883-3-0-20.wav,69883-3-0-20,2,False
69883-3-0-5.wav,69883-3-0-5,2,False
69883-3-0-9.wav,69883-3-0-9,2,False
69962-2-0-11.wav,69962-2-0-11,6,False
69962-2-0-15.wav,69962-2-0-15,6,False
69962-2-0-16.wav,69962-2-0-16,6,False
69962-2-0-17.wav,69962-2-0-17,6,False
69962-2-0-2.wav,69962-2-0-2,6,False
69962-2-0-20.wav,69962-2-0-20,6,False
69962-2-0-22.wav,69962-2-0-22,6,False
69962-2-0-25.wav,69962-2-0-25,6,False
70168-3-1-11.wav,70168-3-1-11,8,False
70168-3-1-13.wav,70168-3-1-13,8,False
70168-3-1-20.wav,70168-3-1-20,8,False
70168-3-1-24.wav,70168-3-1-24,8,False
7060-6-0-0.wav,7060-6-0-0,7,True
7060-6-1-0.wav,7060-6-1-0,7,True
7060-6-2-0.wav,7060-6-2-0,7,True
7061-6-0-0.wav,7061-6-0-0,1,True
7064-6-0-0.wav,7064-6-0-0,4,True
7064-6-1-0.wav,7064-6-1-0,4,True
7064-6-2-0.wav,7064-6-2-0,4,True
7064-6-3-0.wav,7064-6-3-0,4,True
7064-6-4-0.wav,7064-6-4-0,4,True
7064-6-5-0.wav,7064-6-5-0,4,True
7065-6-0-0.wav,7065-6-0-0,8,True
7066-6-0-0.wav,7066-6-0-0,5,True
7066-6-1-0.wav,7066-6-1-0,5,True
7067-6-0-0.wav,7067-6-0-0,7,True
7068-6-0-0.wav,7068-6-0-0,8,True
70740-8-0-0.wav,70740-8-0-0,6,False
71079-4-0-0.wav,71079-4-0-0,6,False
71079-4-1-0.wav,71079-4-1-0,6,False
71080-4-0-0.wav,71080-4-0-0,2,False
71080-4-1-0.wav,71080-4-1-0,2,False
71086-4-0-0.wav,71086-4-0-0,5,False
71086-4-1-0.wav,71086-4-1-0,5,False
71086-4-2-0.wav,71086-4-2-0,5,False
71087-4-0-0.wav,71087-4-0-0,1,False
71087-4-1-0.wav,71087-4-1-0,1,False
71088-4-0-0.wav,71088-4-0-0,6,False
71088-4-1-0.wav,71088-4-1-0,6,False
71088-4-2-0.wav,71088-4-2-0,6,False
71171-4-0-0.wav,71171-4-0-0,5,False
71171-4-0-1.wav,71171-4-0-1,5,False
71171-4-0-2.wav,71171-4-0-2,5,False
71171-4-0-3.wav,71171-4-0-3,5,False
71171-4-0-4.wav,71171-4-0-4,5,False
71171-4-1-0.wav,71171-4-1-0,5,False
71171-4-1-1.wav,71171-4-1-1,5,False
71171-4-1-2.wav,71171-4-1-2,5,False
71171-4-1-3.wav,71171-4-1-3,5,False
71171-4-1-4.wav,71171-4-1-4,5,False
71171-4-1-5.wav,71171-4-1-5,5,False
71171-4-2-0.wav,71171-4-2-0,5,False
71171-4-2-1.wav,71171-4-2-1,5,False
71171-4-3-0.wav,71171-4-3-0,5,False
71171-4-3-1.wav,71171-4-3-1,5,False
71171-4-3-2.wav,71171-4-3-2,5,False
71171-4-4-0.wav,71171-4-4-0,5,False
71171-4-5-0.wav,71171-4-5-0,5,False
71173-2-0-103.wav,71173-2-0-103,5,False
71173-2-0-13.wav,71173-2-0-13,5,False
71173-2-0-17.wav,71173-2-0-17,5,False
71173-2-0-21.wav,71173-2-0-21,5,False
71173-2-0-24.wav,71173-2-0-24,5,False
71173-2-0-69.wav,71173-2-0-69,5,False
71173-2-0-71.wav,71173-2-0-71,5,False
71173-2-0-88.wav,71173-2-0-88,5,False
71177-8-0-0.wav,71177-8-0-0,8,False
71177-8-0-1.wav,71177-8-0-1,8,False
71177-8-1-0.wav,71177-8-1-0,8,False
71177-8-1-1.wav,71177-8-1-1,8,False
71177-8-1-2.wav,71177-8-1-2,8,False
71177-8-1-3.wav,71177-8-1-3,8,False
71177-8-1-4.wav,71177-8-1-4,8,False
71177-8-2-0.wav,71177-8-2-0,8,False
